id,title,original_title,url,archive_url,date,people,generation,language,outlet,type,tags,summary,post_file,status,era_skin,imported_post_slug,imported_post_path,translation_file,title_zh,post_slug,source_name,source_url,imported_file,era,imported_date,year,imported,file_path,note,chinese_title,post_url,speaker,publication,file
PKMN-0941,欧美权威媒体专访 #941：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #941,https://pokeamice.notion.site/west-press-941,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-941,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0942,欧美权威媒体专访 #942：Nintendo Power主创对谈,Nintendo Power Developer Feature #942,https://pokeamice.notion.site/west-press-942,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-942,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0943,欧美权威媒体专访 #943：Game Informer主创对谈,Game Informer Developer Feature #943,https://pokeamice.notion.site/west-press-943,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-943,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0944,欧美权威媒体专访 #944：Eurogamer主创对谈,Eurogamer Developer Feature #944,https://pokeamice.notion.site/west-press-944,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-944,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0945,欧美权威媒体专访 #945：IGN主创对谈,IGN Developer Feature #945,https://pokeamice.notion.site/west-press-945,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-945,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0946,欧美权威媒体专访 #946：Polygon主创对谈,Polygon Developer Feature #946,https://pokeamice.notion.site/west-press-946,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-946,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0947,欧美权威媒体专访 #947：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #947,https://pokeamice.notion.site/west-press-947,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-947,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0948,欧美权威媒体专访 #948：Nintendo Power主创对谈,Nintendo Power Developer Feature #948,https://pokeamice.notion.site/west-press-948,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-948,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0949,欧美权威媒体专访 #949：Game Informer主创对谈,Game Informer Developer Feature #949,https://pokeamice.notion.site/west-press-949,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-949,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0950,欧美权威媒体专访 #950：Eurogamer主创对谈,Eurogamer Developer Feature #950,https://pokeamice.notion.site/west-press-950,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-950,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0951,欧美权威媒体专访 #951：IGN主创对谈,IGN Developer Feature #951,https://pokeamice.notion.site/west-press-951,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-951,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0952,欧美权威媒体专访 #952：Polygon主创对谈,Polygon Developer Feature #952,https://pokeamice.notion.site/west-press-952,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-952,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0953,欧美权威媒体专访 #953：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #953,https://pokeamice.notion.site/west-press-953,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-953,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0954,欧美权威媒体专访 #954：Nintendo Power主创对谈,Nintendo Power Developer Feature #954,https://pokeamice.notion.site/west-press-954,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-954,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0955,欧美权威媒体专访 #955：Game Informer主创对谈,Game Informer Developer Feature #955,https://pokeamice.notion.site/west-press-955,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-955,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0956,欧美权威媒体专访 #956：Eurogamer主创对谈,Eurogamer Developer Feature #956,https://pokeamice.notion.site/west-press-956,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-956,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0957,欧美权威媒体专访 #957：IGN主创对谈,IGN Developer Feature #957,https://pokeamice.notion.site/west-press-957,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-957,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0958,欧美权威媒体专访 #958：Polygon主创对谈,Polygon Developer Feature #958,https://pokeamice.notion.site/west-press-958,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-958,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0959,欧美权威媒体专访 #959：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #959,https://pokeamice.notion.site/west-press-959,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-959,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0960,欧美权威媒体专访 #960：Nintendo Power主创对谈,Nintendo Power Developer Feature #960,https://pokeamice.notion.site/west-press-960,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-960,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0961,欧美权威媒体专访 #961：Game Informer主创对谈,Game Informer Developer Feature #961,https://pokeamice.notion.site/west-press-961,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-961,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0962,欧美权威媒体专访 #962：Eurogamer主创对谈,Eurogamer Developer Feature #962,https://pokeamice.notion.site/west-press-962,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-962,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0963,欧美权威媒体专访 #963：IGN主创对谈,IGN Developer Feature #963,https://pokeamice.notion.site/west-press-963,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-963,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0964,欧美权威媒体专访 #964：Polygon主创对谈,Polygon Developer Feature #964,https://pokeamice.notion.site/west-press-964,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-964,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0965,欧美权威媒体专访 #965：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #965,https://pokeamice.notion.site/west-press-965,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-965,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0966,欧美权威媒体专访 #966：Nintendo Power主创对谈,Nintendo Power Developer Feature #966,https://pokeamice.notion.site/west-press-966,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-966,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0967,欧美权威媒体专访 #967：Game Informer主创对谈,Game Informer Developer Feature #967,https://pokeamice.notion.site/west-press-967,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-967,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0968,欧美权威媒体专访 #968：Eurogamer主创对谈,Eurogamer Developer Feature #968,https://pokeamice.notion.site/west-press-968,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-968,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0969,欧美权威媒体专访 #969：IGN主创对谈,IGN Developer Feature #969,https://pokeamice.notion.site/west-press-969,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-969,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0970,欧美权威媒体专访 #970：Polygon主创对谈,Polygon Developer Feature #970,https://pokeamice.notion.site/west-press-970,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-970,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0971,欧美权威媒体专访 #971：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #971,https://pokeamice.notion.site/west-press-971,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-971,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0972,欧美权威媒体专访 #972：Nintendo Power主创对谈,Nintendo Power Developer Feature #972,https://pokeamice.notion.site/west-press-972,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-972,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0973,欧美权威媒体专访 #973：Game Informer主创对谈,Game Informer Developer Feature #973,https://pokeamice.notion.site/west-press-973,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-973,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0974,欧美权威媒体专访 #974：Eurogamer主创对谈,Eurogamer Developer Feature #974,https://pokeamice.notion.site/west-press-974,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-974,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0975,欧美权威媒体专访 #975：IGN主创对谈,IGN Developer Feature #975,https://pokeamice.notion.site/west-press-975,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-975,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0976,欧美权威媒体专访 #976：Polygon主创对谈,Polygon Developer Feature #976,https://pokeamice.notion.site/west-press-976,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-976,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
